dia_simulacion;producto_codigo;producto_id;region;demanda_base;disrupcion_key;multiplicador_disrupcion;fuente
45;SV-1L;2;Caribe;67;;1.0;base_principal
45;SV-1L;2;Orinoquía;50;;1.0;base_principal
45;SV-1L;2;Pacífica;51;;1.0;base_principal
45;ED-750;3;Amazonía;30;;1.0;base_principal
45;ED-750;3;Andina;49;;1.0;base_principal
45;ED-750;3;Caribe;36;;1.0;base_principal
45;ED-750;3;Orinoquía;32;;1.0;base_principal
45;ED-750;3;Pacífica;33;;1.0;base_principal
45;ED-1L;4;Amazonía;38;;1.0;base_principal
45;ED-1L;4;Andina;56;;1.0;base_principal
45;ED-1L;4;Caribe;51;;1.0;base_principal
45;ED-1L;4;Orinoquía;44;;1.0;base_principal
45;ED-1L;4;Pacífica;48;;1.0;base_principal
45;SR-750;5;Amazonía;39;;1.0;base_principal
45;SR-750;5;Andina;57;;1.0;base_principal
45;SR-750;5;Caribe;53;;1.0;base_principal
45;SR-750;5;Orinoquía;42;;1.0;base_principal
45;SR-750;5;Pacífica;52;;1.0;base_principal
45;SR-1L;6;Amazonía;36;;1.0;base_principal
45;SR-1L;6;Andina;59;;1.0;base_principal
45;SR-1L;6;Caribe;50;;1.0;base_principal
45;SR-1L;6;Orinoquía;39;;1.0;base_principal
45;SR-1L;6;Pacífica;46;;1.0;base_principal
45;OP-750;7;Amazonía;25;;1.0;base_principal
45;OP-750;7;Andina;53;;1.0;base_principal
45;OP-750;7;Caribe;39;;1.0;base_principal
45;OP-750;7;Orinoquía;27;;1.0;base_principal
45;OP-750;7;Pacífica;32;;1.0;base_principal
45;OP-1L;8;Amazonía;39;;1.0;base_principal
45;OP-1L;8;Andina;58;;1.0;base_principal
45;OP-1L;8;Caribe;50;;1.0;base_principal
45;OP-1L;8;Orinoquía;42;;1.0;base_principal
45;OP-1L;8;Pacífica;44;;1.0;base_principal
46;SV-750;1;Amazonía;34;;1.0;base_principal
46;SV-750;1;Andina;47;;1.0;base_principal
46;SV-750;1;Caribe;42;;1.0;base_principal
46;SV-750;1;Orinoquía;37;;1.0;base_principal
46;SV-750;1;Pacífica;41;;1.0;base_principal
46;SV-1L;2;Amazonía;20;;1.0;base_principal
46;SV-1L;2;Andina;52;;1.0;base_principal
46;SV-1L;2;Caribe;36;;1.0;base_principal
46;SV-1L;2;Orinoquía;25;;1.0;base_principal
46;SV-1L;2;Pacífica;31;;1.0;base_principal
46;ED-750;3;Amazonía;27;;1.0;base_principal
46;ED-750;3;Andina;44;;1.0;base_principal
46;ED-750;3;Caribe;40;;1.0;base_principal
46;ED-750;3;Orinoquía;31;;1.0;base_principal
46;ED-750;3;Pacífica;35;;1.0;base_principal
46;ED-1L;4;Amazonía;44;;1.0;base_principal
46;ED-1L;4;Andina;79;;1.0;base_principal
46;ED-1L;4;Caribe;61;;1.0;base_principal
46;ED-1L;4;Orinoquía;49;;1.0;base_principal
46;ED-1L;4;Pacífica;57;;1.0;base_principal
46;SR-750;5;Amazonía;23;;1.0;base_principal
46;SR-750;5;Andina;53;;1.0;base_principal
46;SR-750;5;Caribe;42;;1.0;base_principal
46;SR-750;5;Orinoquía;31;;1.0;base_principal
46;SR-750;5;Pacífica;36;;1.0;base_principal
46;SR-1L;6;Amazonía;29;;1.0;base_principal
46;SR-1L;6;Andina;47;;1.0;base_principal
46;SR-1L;6;Caribe;46;;1.0;base_principal
46;SR-1L;6;Orinoquía;35;;1.0;base_principal
46;SR-1L;6;Pacífica;44;;1.0;base_principal
46;OP-750;7;Amazonía;28;;1.0;base_principal
46;OP-750;7;Andina;46;;1.0;base_principal
46;OP-750;7;Caribe;44;;1.0;base_principal
46;OP-750;7;Orinoquía;29;;1.0;base_principal
46;OP-750;7;Pacífica;37;;1.0;base_principal
46;OP-1L;8;Amazonía;32;;1.0;base_principal
46;OP-1L;8;Andina;50;;1.0;base_principal
46;OP-1L;8;Caribe;49;;1.0;base_principal
46;OP-1L;8;Orinoquía;40;;1.0;base_principal
46;OP-1L;8;Pacífica;41;;1.0;base_principal
47;SV-750;1;Amazonía;63;;1.0;base_principal
47;SV-750;1;Andina;81;;1.0;base_principal
47;SV-750;1;Caribe;74;;1.0;base_principal
47;SV-750;1;Orinoquía;71;;1.0;base_principal
47;SV-750;1;Pacífica;73;;1.0;base_principal
47;SV-1L;2;Amazonía;34;;1.0;base_principal
47;SV-1L;2;Andina;60;;1.0;base_principal
47;SV-1L;2;Caribe;42;;1.0;base_principal
47;SV-1L;2;Orinoquía;38;;1.0;base_principal
47;SV-1L;2;Pacífica;41;;1.0;base_principal
47;ED-750;3;Amazonía;29;;1.0;base_principal
47;ED-750;3;Andina;56;;1.0;base_principal
47;ED-750;3;Caribe;43;;1.0;base_principal
47;ED-750;3;Orinoquía;30;;1.0;base_principal
47;ED-750;3;Pacífica;37;;1.0;base_principal
47;ED-1L;4;Amazonía;31;;1.0;base_principal
47;ED-1L;4;Andina;58;;1.0;base_principal
47;ED-1L;4;Caribe;54;;1.0;base_principal
47;ED-1L;4;Orinoquía;40;;1.0;base_principal
47;ED-1L;4;Pacífica;43;;1.0;base_principal
47;SR-750;5;Amazonía;36;;1.0;base_principal
47;SR-750;5;Andina;60;;1.0;base_principal
47;SR-750;5;Caribe;52;;1.0;base_principal
47;SR-750;5;Orinoquía;40;;1.0;base_principal
47;SR-750;5;Pacífica;49;;1.0;base_principal
47;SR-1L;6;Amazonía;33;;1.0;base_principal
47;SR-1L;6;Andina;58;;1.0;base_principal
47;SR-1L;6;Caribe;52;;1.0;base_principal
47;SR-1L;6;Orinoquía;40;;1.0;base_principal
47;SR-1L;6;Pacífica;44;;1.0;base_principal
47;OP-750;7;Amazonía;30;;1.0;base_principal
47;OP-750;7;Andina;43;;1.0;base_principal
47;OP-750;7;Caribe;34;;1.0;base_principal
47;OP-750;7;Orinoquía;32;;1.0;base_principal
47;OP-750;7;Pacífica;33;;1.0;base_principal
47;OP-1L;8;Amazonía;47;;1.0;base_principal
47;OP-1L;8;Andina;60;;1.0;base_principal
47;OP-1L;8;Caribe;55;;1.0;base_principal
47;OP-1L;8;Orinoquía;51;;1.0;base_principal
47;OP-1L;8;Pacífica;52;;1.0;base_principal
48;SV-750;1;Amazonía;41;;1.0;base_principal
48;SV-750;1;Andina;68;;1.0;base_principal
48;SV-750;1;Caribe;58;;1.0;base_principal
48;SV-750;1;Orinoquía;43;;1.0;base_principal
48;SV-750;1;Pacífica;45;;1.0;base_principal
48;SV-1L;2;Amazonía;37;;1.0;base_principal
48;SV-1L;2;Andina;63;;1.0;base_principal
48;SV-1L;2;Caribe;51;;1.0;base_principal
48;SV-1L;2;Orinoquía;43;;1.0;base_principal
48;SV-1L;2;Pacífica;45;;1.0;base_principal
48;ED-750;3;Amazonía;27;;1.0;base_principal
48;ED-750;3;Andina;55;;1.0;base_principal
48;ED-750;3;Caribe;39;;1.0;base_principal
48;ED-750;3;Orinoquía;31;;1.0;base_principal
48;ED-750;3;Pacífica;36;;1.0;base_principal
48;ED-1L;4;Amazonía;31;;1.0;base_principal
48;ED-1L;4;Andina;53;;1.0;base_principal
48;ED-1L;4;Caribe;46;;1.0;base_principal
48;ED-1L;4;Orinoquía;35;;1.0;base_principal
48;ED-1L;4;Pacífica;45;;1.0;base_principal
48;SR-750;5;Amazonía;35;;1.0;base_principal
48;SR-750;5;Andina;49;;1.0;base_principal
48;SR-750;5;Caribe;44;;1.0;base_principal
48;SR-750;5;Orinoquía;38;;1.0;base_principal
48;SR-750;5;Pacífica;39;;1.0;base_principal
48;SR-1L;6;Amazonía;32;;1.0;base_principal
48;SR-1L;6;Andina;52;;1.0;base_principal
48;SR-1L;6;Caribe;45;;1.0;base_principal
48;SR-1L;6;Orinoquía;34;;1.0;base_principal
48;SR-1L;6;Pacífica;40;;1.0;base_principal
48;OP-750;7;Amazonía;35;;1.0;base_principal
48;OP-750;7;Andina;60;;1.0;base_principal
48;OP-750;7;Caribe;50;;1.0;base_principal
48;OP-750;7;Orinoquía;44;;1.0;base_principal
48;OP-750;7;Pacífica;48;;1.0;base_principal
48;OP-1L;8;Amazonía;13;;1.0;base_principal
48;OP-1L;8;Andina;24;;1.0;base_principal
48;OP-1L;8;Caribe;18;;1.0;base_principal
48;OP-1L;8;Orinoquía;14;;1.0;base_principal
48;OP-1L;8;Pacífica;15;;1.0;base_principal
49;SV-750;1;Amazonía;29;;1.0;base_principal
49;SV-750;1;Andina;56;;1.0;base_principal
49;SV-750;1;Caribe;44;;1.0;base_principal
49;SV-750;1;Orinoquía;39;;1.0;base_principal
49;SV-750;1;Pacífica;40;;1.0;base_principal
49;SV-1L;2;Amazonía;21;;1.0;base_principal
49;SV-1L;2;Andina;43;;1.0;base_principal
49;SV-1L;2;Caribe;35;;1.0;base_principal
49;SV-1L;2;Orinoquía;23;;1.0;base_principal
49;SV-1L;2;Pacífica;30;;1.0;base_principal
49;ED-750;3;Amazonía;34;;1.0;base_principal
49;ED-750;3;Andina;49;;1.0;base_principal
49;ED-750;3;Caribe;46;;1.0;base_principal
49;ED-750;3;Orinoquía;37;;1.0;base_principal
49;ED-750;3;Pacífica;42;;1.0;base_principal
49;ED-1L;4;Amazonía;25;;1.0;base_principal
49;ED-1L;4;Andina;42;;1.0;base_principal
49;ED-1L;4;Caribe;38;;1.0;base_principal
49;ED-1L;4;Orinoquía;31;;1.0;base_principal
49;ED-1L;4;Pacífica;37;;1.0;base_principal
49;SR-750;5;Amazonía;25;;1.0;base_principal
49;SR-750;5;Andina;46;;1.0;base_principal
49;SR-750;5;Caribe;39;;1.0;base_principal
49;SR-750;5;Orinoquía;28;;1.0;base_principal
49;SR-750;5;Pacífica;31;;1.0;base_principal
49;SR-1L;6;Amazonía;16;;1.0;base_principal
49;SR-1L;6;Andina;26;;1.0;base_principal
49;SR-1L;6;Caribe;23;;1.0;base_principal
49;SR-1L;6;Orinoquía;17;;1.0;base_principal
49;SR-1L;6;Pacífica;20;;1.0;base_principal
49;OP-750;7;Amazonía;20;;1.0;base_principal
49;OP-750;7;Andina;34;;1.0;base_principal
49;OP-750;7;Caribe;29;;1.0;base_principal
49;OP-750;7;Orinoquía;24;;1.0;base_principal
49;OP-750;7;Pacífica;26;;1.0;base_principal
49;OP-1L;8;Amazonía;28;;1.0;base_principal
49;OP-1L;8;Andina;48;;1.0;base_principal
49;OP-1L;8;Caribe;45;;1.0;base_principal
49;OP-1L;8;Orinoquía;32;;1.0;base_principal
49;OP-1L;8;Pacífica;35;;1.0;base_principal
50;SV-750;1;Amazonía;38;;1.0;base_principal
50;SV-750;1;Andina;55;;1.0;base_principal
50;SV-750;1;Caribe;51;;1.0;base_principal
50;SV-750;1;Orinoquía;42;;1.0;base_principal
50;SV-750;1;Pacífica;48;;1.0;base_principal
50;SV-1L;2;Amazonía;36;;1.0;base_principal
50;SV-1L;2;Andina;60;;1.0;base_principal
50;SV-1L;2;Caribe;54;;1.0;base_principal
50;SV-1L;2;Orinoquía;46;;1.0;base_principal
50;SV-1L;2;Pacífica;47;;1.0;base_principal
50;ED-750;3;Amazonía;39;;1.0;base_principal
50;ED-750;3;Andina;60;;1.0;base_principal
50;ED-750;3;Caribe;49;;1.0;base_principal
50;ED-750;3;Orinoquía;43;;1.0;base_principal
50;ED-750;3;Pacífica;47;;1.0;base_principal
50;ED-1L;4;Amazonía;31;;1.0;base_principal
50;ED-1L;4;Andina;60;;1.0;base_principal
50;ED-1L;4;Caribe;52;;1.0;base_principal
50;ED-1L;4;Orinoquía;38;;1.0;base_principal
50;ED-1L;4;Pacífica;46;;1.0;base_principal
50;SR-750;5;Amazonía;38;;1.0;base_principal
50;SR-750;5;Andina;56;;1.0;base_principal
50;SR-750;5;Caribe;49;;1.0;base_principal
50;SR-750;5;Orinoquía;43;;1.0;base_principal
50;SR-750;5;Pacífica;44;;1.0;base_principal
50;SR-1L;6;Amazonía;37;;1.0;base_principal
50;SR-1L;6;Andina;59;;1.0;base_principal
50;SR-1L;6;Caribe;49;;1.0;base_principal
50;SR-1L;6;Orinoquía;43;;1.0;base_principal
50;SR-1L;6;Pacífica;45;;1.0;base_principal
50;OP-750;7;Amazonía;20;;1.0;base_principal
50;OP-750;7;Andina;56;;1.0;base_principal
50;OP-750;7;Caribe;38;;1.0;base_principal
50;OP-750;7;Orinoquía;25;;1.0;base_principal
50;OP-750;7;Pacífica;31;;1.0;base_principal
50;OP-1L;8;Amazonía;42;;1.0;base_principal
50;OP-1L;8;Andina;60;;1.0;base_principal
50;OP-1L;8;Caribe;52;;1.0;base_principal
50;OP-1L;8;Orinoquía;44;;1.0;base_principal
50;OP-1L;8;Pacífica;51;;1.0;base_principal
51;SV-750;1;Amazonía;29;;1.0;base_principal
51;SV-750;1;Andina;58;;1.0;base_principal
51;SV-750;1;Caribe;50;;1.0;base_principal
51;SV-750;1;Orinoquía;32;;1.0;base_principal
51;SV-750;1;Pacífica;39;;1.0;base_principal
51;SV-1L;2;Amazonía;27;;1.0;base_principal
51;SV-1L;2;Andina;51;;1.0;base_principal
51;SV-1L;2;Caribe;47;;1.0;base_principal
51;SV-1L;2;Orinoquía;33;;1.0;base_principal
51;SV-1L;2;Pacífica;41;;1.0;base_principal
51;ED-750;3;Amazonía;22;;1.0;base_principal
51;ED-750;3;Andina;53;;1.0;base_principal
51;ED-750;3;Caribe;37;;1.0;base_principal
51;ED-750;3;Orinoquía;23;;1.0;base_principal
51;ED-750;3;Pacífica;30;;1.0;base_principal
51;ED-1L;4;Amazonía;27;;1.0;base_principal
51;ED-1L;4;Andina;56;;1.0;base_principal
51;ED-1L;4;Caribe;38;;1.0;base_principal
51;ED-1L;4;Orinoquía;31;;1.0;base_principal
51;ED-1L;4;Pacífica;33;;1.0;base_principal
51;SR-750;5;Amazonía;29;;1.0;base_principal
51;SR-750;5;Andina;60;;1.0;base_principal
51;SR-750;5;Caribe;49;;1.0;base_principal
51;SR-750;5;Orinoquía;33;;1.0;base_principal
51;SR-750;5;Pacífica;46;;1.0;base_principal
51;SR-1L;6;Amazonía;31;;1.0;base_principal
51;SR-1L;6;Andina;49;;1.0;base_principal
51;SR-1L;6;Caribe;48;;1.0;base_principal
51;SR-1L;6;Orinoquía;34;;1.0;base_principal
51;SR-1L;6;Pacífica;35;;1.0;base_principal
51;OP-750;7;Amazonía;37;;1.0;base_principal
51;OP-750;7;Andina;56;;1.0;base_principal
51;OP-750;7;Caribe;51;;1.0;base_principal
51;OP-750;7;Orinoquía;45;;1.0;base_principal
51;OP-750;7;Pacífica;49;;1.0;base_principal
51;OP-1L;8;Amazonía;32;;1.0;base_principal
51;OP-1L;8;Andina;51;;1.0;base_principal
51;OP-1L;8;Caribe;41;;1.0;base_principal
51;OP-1L;8;Orinoquía;34;;1.0;base_principal
51;OP-1L;8;Pacífica;39;;1.0;base_principal
52;SV-750;1;Amazonía;22;;1.0;base_principal
52;SV-750;1;Andina;51;;1.0;base_principal
52;SV-750;1;Caribe;35;;1.0;base_principal
52;SV-750;1;Orinoquía;28;;1.0;base_principal
52;SV-750;1;Pacífica;31;;1.0;base_principal
52;SV-1L;2;Amazonía;37;;1.0;base_principal
52;SV-1L;2;Andina;73;;1.0;base_principal
52;SV-1L;2;Caribe;67;;1.0;base_principal
52;SV-1L;2;Orinoquía;50;;1.0;base_principal
52;SV-1L;2;Pacífica;51;;1.0;base_principal
52;ED-750;3;Amazonía;30;;1.0;base_principal
52;ED-750;3;Andina;49;;1.0;base_principal
52;ED-750;3;Caribe;36;;1.0;base_principal
52;ED-750;3;Orinoquía;32;;1.0;base_principal
52;ED-750;3;Pacífica;33;;1.0;base_principal
52;ED-1L;4;Amazonía;38;;1.0;base_principal
52;ED-1L;4;Andina;56;;1.0;base_principal
52;ED-1L;4;Caribe;51;;1.0;base_principal
52;ED-1L;4;Orinoquía;44;;1.0;base_principal
52;ED-1L;4;Pacífica;48;;1.0;base_principal
52;SR-750;5;Amazonía;39;;1.0;base_principal
52;SR-750;5;Andina;57;;1.0;base_principal
52;SR-750;5;Caribe;53;;1.0;base_principal
52;SR-750;5;Orinoquía;42;;1.0;base_principal
52;SR-750;5;Pacífica;52;;1.0;base_principal
52;SR-1L;6;Amazonía;36;;1.0;base_principal
52;SR-1L;6;Andina;59;;1.0;base_principal
52;SR-1L;6;Caribe;50;;1.0;base_principal
52;SR-1L;6;Orinoquía;39;;1.0;base_principal
52;SR-1L;6;Pacífica;46;;1.0;base_principal
52;OP-750;7;Amazonía;25;;1.0;base_principal
52;OP-750;7;Andina;53;;1.0;base_principal
52;OP-750;7;Caribe;39;;1.0;base_principal
52;OP-750;7;Orinoquía;27;;1.0;base_principal
52;OP-750;7;Pacífica;32;;1.0;base_principal
52;OP-1L;8;Amazonía;39;;1.0;base_principal
52;OP-1L;8;Andina;58;;1.0;base_principal
52;OP-1L;8;Caribe;50;;1.0;base_principal
52;OP-1L;8;Orinoquía;42;;1.0;base_principal
52;OP-1L;8;Pacífica;44;;1.0;base_principal
53;SV-750;1;Amazonía;34;;1.0;base_principal
53;SV-750;1;Andina;47;;1.0;base_principal
53;SV-750;1;Caribe;42;;1.0;base_principal
53;SV-750;1;Orinoquía;37;;1.0;base_principal
53;SV-750;1;Pacífica;41;;1.0;base_principal
53;SV-1L;2;Amazonía;20;;1.0;base_principal
53;SV-1L;2;Andina;52;;1.0;base_principal
53;SV-1L;2;Caribe;36;;1.0;base_principal
53;SV-1L;2;Orinoquía;25;;1.0;base_principal
53;SV-1L;2;Pacífica;31;;1.0;base_principal
53;ED-750;3;Amazonía;27;;1.0;base_principal
53;ED-750;3;Andina;44;;1.0;base_principal
53;ED-750;3;Caribe;40;;1.0;base_principal
53;ED-750;3;Orinoquía;31;;1.0;base_principal
53;ED-750;3;Pacífica;35;;1.0;base_principal
53;ED-1L;4;Amazonía;44;;1.0;base_principal
53;ED-1L;4;Andina;79;;1.0;base_principal
53;ED-1L;4;Caribe;61;;1.0;base_principal
53;ED-1L;4;Orinoquía;49;;1.0;base_principal
53;ED-1L;4;Pacífica;57;;1.0;base_principal
53;SR-750;5;Amazonía;23;;1.0;base_principal
53;SR-750;5;Andina;53;;1.0;base_principal
53;SR-750;5;Caribe;42;;1.0;base_principal
53;SR-750;5;Orinoquía;31;;1.0;base_principal
53;SR-750;5;Pacífica;36;;1.0;base_principal
53;SR-1L;6;Amazonía;29;;1.0;base_principal
53;SR-1L;6;Andina;47;;1.0;base_principal
53;SR-1L;6;Caribe;46;;1.0;base_principal
53;SR-1L;6;Orinoquía;35;;1.0;base_principal
53;SR-1L;6;Pacífica;44;;1.0;base_principal
53;OP-750;7;Amazonía;28;;1.0;base_principal
53;OP-750;7;Andina;46;;1.0;base_principal
53;OP-750;7;Caribe;44;;1.0;base_principal
53;OP-750;7;Orinoquía;29;;1.0;base_principal
53;OP-750;7;Pacífica;37;;1.0;base_principal
53;OP-1L;8;Amazonía;32;;1.0;base_principal
53;OP-1L;8;Andina;50;;1.0;base_principal
53;OP-1L;8;Caribe;49;;1.0;base_principal
53;OP-1L;8;Orinoquía;40;;1.0;base_principal
53;OP-1L;8;Pacífica;41;;1.0;base_principal
54;SV-750;1;Amazonía;63;;1.0;base_principal
54;SV-750;1;Andina;81;;1.0;base_principal
54;SV-750;1;Caribe;74;;1.0;base_principal
54;SV-750;1;Orinoquía;71;;1.0;base_principal
54;SV-750;1;Pacífica;73;;1.0;base_principal
54;SV-1L;2;Amazonía;34;;1.0;base_principal
54;SV-1L;2;Andina;60;;1.0;base_principal
54;SV-1L;2;Caribe;42;;1.0;base_principal
54;SV-1L;2;Orinoquía;38;;1.0;base_principal
54;SV-1L;2;Pacífica;41;;1.0;base_principal
54;ED-750;3;Amazonía;29;;1.0;base_principal
54;ED-750;3;Andina;56;;1.0;base_principal
54;ED-750;3;Caribe;43;;1.0;base_principal
54;ED-750;3;Orinoquía;30;;1.0;base_principal
54;ED-750;3;Pacífica;37;;1.0;base_principal
54;ED-1L;4;Amazonía;31;;1.0;base_principal
54;ED-1L;4;Andina;58;;1.0;base_principal
54;ED-1L;4;Caribe;54;;1.0;base_principal
54;ED-1L;4;Orinoquía;40;;1.0;base_principal
54;ED-1L;4;Pacífica;43;;1.0;base_principal
54;SR-750;5;Amazonía;36;;1.0;base_principal
54;SR-750;5;Andina;60;;1.0;base_principal
54;SR-750;5;Caribe;52;;1.0;base_principal
54;SR-750;5;Orinoquía;40;;1.0;base_principal
54;SR-750;5;Pacífica;49;;1.0;base_principal
54;SR-1L;6;Amazonía;33;;1.0;base_principal
54;SR-1L;6;Andina;58;;1.0;base_principal
54;SR-1L;6;Caribe;52;;1.0;base_principal
54;SR-1L;6;Orinoquía;40;;1.0;base_principal
54;SR-1L;6;Pacífica;44;;1.0;base_principal
54;OP-750;7;Amazonía;30;;1.0;base_principal
54;OP-750;7;Andina;43;;1.0;base_principal
54;OP-750;7;Caribe;34;;1.0;base_principal
54;OP-750;7;Orinoquía;32;;1.0;base_principal
54;OP-750;7;Pacífica;33;;1.0;base_principal
54;OP-1L;8;Amazonía;47;;1.0;base_principal
54;OP-1L;8;Andina;60;;1.0;base_principal
54;OP-1L;8;Caribe;55;;1.0;base_principal
54;OP-1L;8;Orinoquía;51;;1.0;base_principal
54;OP-1L;8;Pacífica;52;;1.0;base_principal
55;SV-750;1;Amazonía;41;;1.0;base_principal
55;SV-750;1;Andina;68;;1.0;base_principal
55;SV-750;1;Caribe;58;;1.0;base_principal
55;SV-750;1;Orinoquía;43;;1.0;base_principal
55;SV-750;1;Pacífica;45;;1.0;base_principal
55;SV-1L;2;Amazonía;37;;1.0;base_principal
55;SV-1L;2;Andina;63;;1.0;base_principal
55;SV-1L;2;Caribe;51;;1.0;base_principal
55;SV-1L;2;Orinoquía;43;;1.0;base_principal
55;SV-1L;2;Pacífica;45;;1.0;base_principal
55;ED-750;3;Amazonía;27;;1.0;base_principal
55;ED-750;3;Andina;55;;1.0;base_principal
55;ED-750;3;Caribe;39;;1.0;base_principal
55;ED-750;3;Orinoquía;31;;1.0;base_principal
55;ED-750;3;Pacífica;36;;1.0;base_principal
55;ED-1L;4;Amazonía;31;;1.0;base_principal
55;ED-1L;4;Andina;53;;1.0;base_principal
55;ED-1L;4;Caribe;46;;1.0;base_principal
55;ED-1L;4;Orinoquía;35;;1.0;base_principal
55;ED-1L;4;Pacífica;45;;1.0;base_principal
55;SR-750;5;Amazonía;35;;1.0;base_principal
55;SR-750;5;Andina;49;;1.0;base_principal
55;SR-750;5;Caribe;44;;1.0;base_principal
55;SR-750;5;Orinoquía;38;;1.0;base_principal
55;SR-750;5;Pacífica;39;;1.0;base_principal
55;SR-1L;6;Amazonía;32;;1.0;base_principal
55;SR-1L;6;Andina;52;;1.0;base_principal
55;SR-1L;6;Caribe;45;;1.0;base_principal
55;SR-1L;6;Orinoquía;34;;1.0;base_principal
55;SR-1L;6;Pacífica;40;;1.0;base_principal
55;OP-750;7;Amazonía;35;;1.0;base_principal
55;OP-750;7;Andina;60;;1.0;base_principal
55;OP-750;7;Caribe;50;;1.0;base_principal
55;OP-750;7;Orinoquía;44;;1.0;base_principal
55;OP-750;7;Pacífica;48;;1.0;base_principal
55;OP-1L;8;Amazonía;13;;1.0;base_principal
55;OP-1L;8;Andina;24;;1.0;base_principal
55;OP-1L;8;Caribe;18;;1.0;base_principal
55;OP-1L;8;Orinoquía;14;;1.0;base_principal
55;OP-1L;8;Pacífica;15;;1.0;base_principal
56;SV-750;1;Amazonía;29;;1.0;base_principal
56;SV-750;1;Andina;56;;1.0;base_principal
56;SV-750;1;Caribe;44;;1.0;base_principal
56;SV-750;1;Orinoquía;39;;1.0;base_principal
56;SV-750;1;Pacífica;40;;1.0;base_principal
56;SV-1L;2;Amazonía;21;;1.0;base_principal
56;SV-1L;2;Andina;43;;1.0;base_principal
56;SV-1L;2;Caribe;35;;1.0;base_principal
56;SV-1L;2;Orinoquía;23;;1.0;base_principal
56;SV-1L;2;Pacífica;30;;1.0;base_principal
56;ED-750;3;Amazonía;34;;1.0;base_principal
56;ED-750;3;Andina;49;;1.0;base_principal
56;ED-750;3;Caribe;46;;1.0;base_principal
56;ED-750;3;Orinoquía;37;;1.0;base_principal
56;ED-750;3;Pacífica;42;;1.0;base_principal
56;ED-1L;4;Amazonía;25;;1.0;base_principal
56;ED-1L;4;Andina;42;;1.0;base_principal
56;ED-1L;4;Caribe;38;;1.0;base_principal
56;ED-1L;4;Orinoquía;31;;1.0;base_principal
56;ED-1L;4;Pacífica;37;;1.0;base_principal
56;SR-750;5;Amazonía;25;;1.0;base_principal
56;SR-750;5;Andina;46;;1.0;base_principal
56;SR-750;5;Caribe;39;;1.0;base_principal
56;SR-750;5;Orinoquía;28;;1.0;base_principal
56;SR-750;5;Pacífica;31;;1.0;base_principal
56;SR-1L;6;Amazonía;16;;1.0;base_principal
56;SR-1L;6;Andina;26;;1.0;base_principal
56;SR-1L;6;Caribe;23;;1.0;base_principal
56;SR-1L;6;Orinoquía;17;;1.0;base_principal
56;SR-1L;6;Pacífica;20;;1.0;base_principal
56;OP-750;7;Amazonía;20;;1.0;base_principal
56;OP-750;7;Andina;34;;1.0;base_principal
56;OP-750;7;Caribe;29;;1.0;base_principal
56;OP-750;7;Orinoquía;24;;1.0;base_principal
56;OP-750;7;Pacífica;26;;1.0;base_principal
56;OP-1L;8;Amazonía;28;;1.0;base_principal
56;OP-1L;8;Andina;48;;1.0;base_principal
56;OP-1L;8;Caribe;45;;1.0;base_principal
56;OP-1L;8;Orinoquía;32;;1.0;base_principal
56;OP-1L;8;Pacífica;35;;1.0;base_principal
